track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6Nq8YtPAHuL1outooeiFde,All Out of Love,Air Supply,64,5PXeBHFjvr8EykHfFxJMje,Ultimate Air Supply,2003-05-29,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.503,0.47,0,-8.006,1,0.0257,0.291,0.0,0.396,0.334,108.486,241373
2wRkBumdItthjYP9XknImg,Está Rico,Marc Anthony,71,3ztJAikTd2AHTixfSPG185,Está Rico,2018-09-28,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.817,0.74,11,-4.566,0,0.283,0.266,0.0,0.0992,0.674,130.04,215151
2Q8znt4hBfW7jvVleqF8pX,Livin' On The Edge - Acoustic Version,Aerosmith,25,1x5R2JhIXCl2UpRyksTih5,Gold,2005,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.464,0.867,2,-5.219,1,0.0326,0.00319,0.00207,0.27,0.39,84.544,337667
5WrEilrRI5cIW0DxMvQYPZ,Jopping,SuperM,75,1C1qYeSC9RdgbrKXpZCTSJ,SuperM - The 1st Mini Album,2019-10-04,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.74,0.835,10,-3.425,0,0.0839,0.0139,0.0,0.857,0.535,123.024,251293
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,81,4Gfnly5CzMJQqkUFfoHaP3,Meteora,2003-03-24,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,185587
1Oof977AMg2ZHlTPrLAIgI,La Evolución,David Blanco,11,3YTH4U8b7uHTRjK7MHB0aA,La Evolución,2009-09-21,Cuban vibes only,6VWXakL2ojgiVC01I271e2,r&b,urban contemporary,0.808,0.965,10,-3.679,0,0.0317,0.0028,0.0,0.536,0.974,120.012,228000
0FDMH2ahuIVzCybwHJK9zh,Quiere Beber,Anuel AA,74,5pQwQRnQOuKrbVUVnGMEN4,Real Hasta la Muerte,2018-07-17,VidaLoca - Latin / Raggaeton / Hip Hop ©,7EPbNmUW9nkRplDLSN9te4,latin,latin hip hop,0.773,0.57,8,-3.482,1,0.113,0.372,0.00524,0.108,0.772,95.038,187125
2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Sia,71,6FdNvoO5sF4EKwCX9je1MH,1000 Forms Of Fear (Deluxe Version),2015-05-01,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120
7j8k8M9korrPWTERMyD7mM,Stand Tall,Childish Gambino,1,4xnq1L6P551Qcb9gBXNMK7,"""Awaken, My Love!""",2016-12-02,Neo-Jazz Soul RnB & Afro,48AzM7l4M02DBYd2N3IFLP,r&b,neo soul,0.42,0.247,2,-13.37,0,0.036,0.705,0.00349,0.127,0.138,88.071,370773
1HZBR7AHOA3oXlGE7SB9RP,At Least I'm Moving,Tommy Strauser,34,2FaShUMb5UTKtZ4bKUQe6K,At Least I'm Moving,2019-10-25,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.622,0.616,0,-8.314,1,0.0385,0.282,0.669,0.215,0.392,92.294,249000
5MFAwpOy6NHboIXFCsKiTF,El Recuerdo,Mora,0,3dpxscXLaIR8QpMd9FS1b9,El Recuerdo,2019-04-12,Academia Reggaetón,37i9dQZF1DXd8p9XRfIfUn,latin,reggaeton,0.706,0.543,0,-5.338,0,0.352,0.728,0.0,0.112,0.502,180.03,186667
5sfDRsJPr76mjdjrMnB2k6,I Want U,Loosid,32,71Kzz1haN5Zj92NI3YM7AO,I Want U,2016-12-23,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.627,0.971,9,-5.131,0,0.0456,0.0205,0.869,0.0756,0.315,126.02,229524
3avYqdwHKEq8beXbeWCKqJ,Last Friday Night (T.G.I.F.),Katy Perry,65,2eQMC9nJE3f3hCNKlYYHL1,Teenage Dream,2010-01-01,Post-teen pop,2KyjkYsSsC1UR75b0m98vd,pop,post-teen pop,0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733
3NwQkX8rfLO6cqqUMHBQPH,We Built This City,Critic City,35,3uw3OVCG8dWeILv9F1R9y5,In the Silence There's a Sound,2019-11-02,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.619,0.958,4,-2.939,1,0.0583,0.0112,1.14e-05,0.137,0.69,143.451,292667
3vFj4xuQTXHOuo6L0qGafv,Gone,The Weeknd,54,5EbpxRwbbpCJUepbqVTZ1U,Trilogy,2012-01-01,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,r&b,urban contemporary,0.494,0.697,7,-7.232,0,0.309,0.708,0.000405,0.0602,0.344,107.669,486773
0jeS8PyyIRAG0A3t5DtL71,La Playa,Myke Towers,79,5PCQtgStgFE0UMZXd9YuYz,La Playa,2019-04-09,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.796,0.683,10,-2.754,0,0.15,0.108,0.0,0.107,0.353,140.108,207731
6jmTHeoWvBaSrwWttr8Xvu,I Mean It (feat. Remo),G-Eazy,74,6wDc63NhKy2PyXdbhkRmrl,These Things Happen,2014-06-20,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.712,0.562,10,-6.008,1,0.129,0.125,0.0,0.136,0.142,140.0,236480
0RJf03zcEmSCv1PL48n777,Star,Gary Clark Jr.,9,3OBiEvXMy9EKHRZ2auDYrK,Star,2015-09-04,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,r&b,neo soul,0.639,0.749,1,-5.916,0,0.0468,0.0573,0.0294,0.153,0.53,84.452,284080
3G0yz3DZn3lfraledmBCT0,P.I.M.P.,50 Cent,74,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.712,0.772,10,-3.024,0,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,249480
0XBpFhAb7DokSAhDvCBNY4,Double Double,twoloud,28,68OngkyKSZECLYcxK0ZLzZ,Double Double,2019-01-25,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,0FCHg9zJMNNiOokh3hVcxd,edm,progressive electro house,0.689,0.984,4,-3.336,1,0.117,0.0163,0.186,0.29,0.415,123.982,166431
2PuDoAM0gdidF1txIQFUkp,Like A Pimp,David Banner,0,2roYLCPsRNleLuSZDflAP2,Mississippi-The Album,2003-01-01,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.846,0.856,7,-5.14,1,0.176,0.00496,0.0,0.076,0.913,144.09,254707
30cW9fD87IgbYFl8o0lUze,Perfect (feat. Haris),Lucas & Steve,74,3hOyUjdcI6wGuhk52tuH4g,Perfect (feat. Haris),2019-10-11,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.751,0.657,6,-4.642,1,0.0989,0.0955,0.0,0.0945,0.532,118.029,176517
7wI7vVQd34lK21uuHLIzog,Mammoth - Radio Edit,Dimitri Vegas & Like Mike,0,6Yn3Qx1JtaxdKLYMBCgPgx,Mammoth (Remixes),2013-06-03,2011-2014 House,53Ga3Xt9fumdJfhNNSBvzU,edm,progressive electro house,0.543,0.764,11,-7.573,0,0.446,0.00564,0.0145,0.238,0.583,127.944,160258
47PRHkkBim9N2vdhJHoYel,Ooo!,EXILE SHOKICHI,29,2VH4MDTOOs9IswirGyVPGe,1114,2019-05-15,Best of 2019 Dance Pop: Japan,37i9dQZF1DXdOtZGKonFlM,pop,dance pop,0.714,0.799,0,-5.797,1,0.181,0.632,0.0,0.0934,0.615,123.133,180773
5Yq7Nx5q7kL5i2ScG45x60,The Reddish Flower,Rob Stepwart,13,246E5OvV4QXhPrGOSj7vdb,Trip Stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.767,0.912,6,-9.466,1,0.199,0.00341,0.854,0.09,0.604,126.059,31429
3Yz0NKJA10ZSYN61e89wZG,sweet,Lunchmoney,3,2SNIAAgWziptevA0FWHusg,sweet,2019-06-25,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.755,0.383,9,-10.641,0,0.526,0.89,0.457,0.129,0.333,79.853,93000
2pnExxp7mYVSgx8L1ARBSa,What We're Looking For,XYLØ,31,3HaNLoTqsXF4hKReXbV0kT,What We're Looking For,2017-08-11,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.436,0.691,4,-5.366,0,0.107,0.0943,1.98e-06,0.547,0.4,138.191,233963
40TogYyqoENkImGSObxjyb,Surviving (feat. Joe Cleere),Sondr,43,4IzgtGmj7ELr53s4WbXRwp,Surviving (feat. Joe Cleere),2016-03-28,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,0.6,0.848,4,-3.967,1,0.0433,0.0157,0.0,0.243,0.437,124.082,213223
0T5MzYymxrAHLn5DngipCV,Colgando en tus manos (con Marta Sánchez),Carlos Baute,61,5Qeb2HjOkQydWNpN5fB9uT,Colgando en tus manos (con Marta Sanchez),2008-11-18,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.834,0.65,6,-4.276,1,0.0372,0.532,0.0,0.128,0.877,120.008,232680
2cs9NbGdcutSqoy0SEmyuY,4 Life,DJ Snake,45,02sEJTj1sye1JaqxqpcSCp,Encore,2016-08-05,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.551,0.581,6,-5.853,0,0.0415,0.503,1.77e-05,0.119,0.241,129.947,213240
1qHdG361ZY9IVF5QiwajKH,El Tren del Sabor,Tony Succar,30,6KcskhX01JsPCaCgYIoxcg,El Tren del Sabor,2019-10-03,Tropical Rising,37i9dQZF1DX07X8UDWKEwP,latin,tropical,0.823,0.846,5,-4.529,1,0.107,0.204,2.38e-05,0.0872,0.925,106.54,279573
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,80,4eLPsYPBmXABThSJ821sqY,DAMN.,2017-04-14,PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,r&b,urban contemporary,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400
26xvDUjGqtWGkiqXQJH2Dy,Somnífera,The Guadaloops,44,6UsJMFZbhzvWrTDX7vr3pr,Almanueva,2016-07-29,HIP-HOP: Latin Rap ['89-present],5fWgI0IJ1el5NB1sZ0Egsx,latin,latin hip hop,0.552,0.493,2,-8.875,0,0.163,0.481,0.000252,0.105,0.444,145.106,320251
7m9j9N42SLMCuALFwC6tD4,Someone I Used To Know - Kue Radio Remix,Zac Brown Band,49,0g6oFlATRz4u6T2M5yXLS2,Someone I Used To Know (The Remixes),2019-10-18,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.636,0.866,6,-2.922,0,0.264,0.0307,0.0,0.0912,0.614,125.897,251429
0PwPkm93L2dbWWmboTVwpq,Treat You Better - Ashworth Remix,Shawn Mendes,2,00N0PKZnGha0hFnUF6IZ5k,Treat You Better (Ashworth Remix),2016-08-16,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.704,0.627,1,-6.724,1,0.0586,0.201,0.0,0.102,0.601,92.919,232667
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,74,5cOhR878H8hC3UsxYq5Xyv,All My Friends (feat. Tinashe & Chance the Rapper),2015-10-21,Indie Poptimism,2QiMewRbSavfZ9MSAYz2h6,pop,indie poptimism,0.689,0.521,0,-5.845,1,0.132,0.119,8.41e-05,0.108,0.178,95.055,229747
3CgZCQyuyxHRMWB9BTwmni,Swim Good,Frank Ocean,65,3TLaFWQDhV1g39Qwd5sPAm,Swim Good,2011-01-01,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.653,0.668,0,-8.183,1,0.0881,0.00116,0.00269,0.0731,0.711,160.048,257187
1K2xWMZP8mgMXAR5SpcLQu,Heart On Ice - Remix,Rod Wave,70,3ABE0hL9SKgk6pxrH39Zym,Ghetto Gospel,2019-11-01,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.762,0.372,10,-11.26,0,0.174,0.165,0.0,0.139,0.315,79.037,195190
3OKjt7tEwniRCq984dsx7f,How TF,Deante' Hitchcock,60,4u7F9Zlbis1zjAcl3jbLbz,How TF,2019-11-05,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.733,0.824,6,-4.341,1,0.289,0.592,0.00042,0.217,0.913,83.812,241213
7nJ40UNjFW1SD9jDMajM1H,Choleros,TREN LOKOTE,0,5ImbPdOPFZs7Kfa9PWAF70,Choleros,2017-03-22,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.783,0.714,6,-13.514,0,0.393,0.121,3.07e-05,0.369,0.762,79.982,202060
5UeZsDGv8sYztBH8FJaPRD,Loyalty,D12,0,7cXnswCiASthZMBb4jKePJ,D-12 World,2004-01-01,Gangsta Rap/90's Hip-Hop,39IFMVQdRNdb7kVfyTvHjM,rap,gangster rap,0.689,0.848,7,-5.522,1,0.344,0.0373,0.0,0.153,0.809,177.387,354827
3I8yVFjvJoOBM9tX4ZpxEL,Ryd,Steve Lacy,60,47DbvIExnHbqAhIuzBAO9W,Steve Lacy's Demo,2017-02-24,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.784,0.94,9,-7.327,0,0.054,0.0716,0.000171,0.133,0.979,137.003,140182
2Qz0YDWOWaWMBftuI9AgzC,Here with You,NLSN,44,7vI7QfG8R9g3leZmLtqSIA,Here with You,2018-11-09,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.754,0.727,2,-6.923,1,0.0458,0.077,0.000359,0.125,0.426,104.993,177143
4ZT9FnbFu1PaBfV3itxiqT,I,Lil Skies,81,47FalEKu0of8GExDtZBkxT,Shelby,2019-03-01,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,0.431,99.183,181891
19RevBdb9MKUaBIvxSbGd4,I Want You To Know,Zedd,7,453l82SGKWDAlOpKkUSX1u,True Colors,2015-05-15,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,239999
68L2LNyLnWfBw7c2nR6OVk,Interceptor,Mitch Murder,0,5CYirz4tCpdKaJzaQWqgH9,Interctor,2014-07-29,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.514,0.561,9,-9.731,1,0.0393,0.000605,0.846,0.083,0.0312,165.009,269488
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),Beyoncé,75,6oxVabMIqCMJRYN1GqR3Vf,Dangerously In Love,2003-06-24,School Dance 2019 (Squeaky Clean),0SqaMfNsngZCpPw0UuelA7,latin,latin hip hop,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,236133
3W1iDAW7PVwlMC2zJIKF0k,Gypsy Road,Cinderella,4,0DGiVv0CmN2elcLYSeiXPm,Long Cold Winter,1988,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.523,0.88,9,-9.019,1,0.0402,0.00961,0.000828,0.329,0.553,132.426,235733
43H3q2NWT9LCuYS1B5IUvV,Our Song,Taylor Swift,61,2rU7u7C2v5i45MFVxx7xG1,Taylor Swift (Big Machine Radio Release Special),2006-10-23,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.667,0.659,2,-4.932,1,0.0298,0.113,0.0,0.325,0.575,89.128,203440
2dFgoTT7OLH75PgeGenC8G,Aliens,Jay Hardway,41,1ezOxlti6jjh0rgMujKMDs,Aliens,2019-02-08,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.658,0.976,7,-1.683,1,0.127,0.00465,0.016,0.401,0.28,128.0,174375
0VYQK5I08homNvX8SRS37R,Heroes (we could be),Alesso,10,2RE7Fq5gQ7K78MDwVBkkZ4,Heroes (we could be),2014-09-15,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,2oalsaFUockoPf1DU3wrL8,edm,big room,0.516,0.749,5,-4.091,1,0.0692,0.031,0.0,0.205,0.356,125.92,209867
3zaXjodcrXLPj6Z8Wm3txR,Humpin' Around,Bobby Brown,11,6XFsdbs9jFqzQsN47OBmVH,Remixes In The Key Of B,1993-12-21,New Jack City,6RLvj5OnEuPzI1P02KwnzK,r&b,new jack swing,0.82,0.85,7,-5.729,1,0.0911,0.0138,0.0102,0.107,0.43,109.903,487373
4RvJ5sXFvWt8n9HHt7yBRD,Summer Suspicion,オメガトライブ,40,3o01xlQNwgxRL5efHijzOL,AQUA CITY,1983-09-21,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.699,0.7,11,-5.314,0,0.0299,0.195,3.79e-06,0.0697,0.724,130.824,274160
1xbtojAZsQjOgiGdGX6ChU,Ransom,Lil Tecca,19,0Pjp31DH4uBcFUi7w2QCCt,Ransom,2019-05-22,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131248
1Mh02QTsvMPfQAZ2dTIIiO,Summer Groove,The Joneses,0,1KrCpbPPBfmETW90AFmHLh,Joey Negro presents It's A Summer Groove Vol.1,2009-07-20,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.694,0.806,5,-9.073,0,0.0568,0.125,0.116,0.373,0.934,126.591,515680
5cHdOuER9BztlOcbUNBmrQ,Just Get Here (feat. Wale & VanJess),Xavier Omär,50,2m8sIT1YP8YBQm2MAliBAH,Moments Spent Loving You,2019-10-25,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.795,0.386,5,-10.093,0,0.157,0.59,2.65e-06,0.0923,0.196,98.969,329693
5V2sX7luo5vAsnfp8mBA3m,Torn to Pieces,Pop Evil,59,5tu3lWy5noRh9hGYq8obgk,Onyx,2013-05-14,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.612,0.654,0,-5.455,1,0.0287,0.0136,1.16e-05,0.121,0.322,122.101,196253
6iDsVm1jiN7dQe20LdNRqn,Cheerleader (Ricky Blaze Remix),OMI,29,5I3nqfitvWj6F5MAwAsZo4,Cheerleader (Remixes),2014-04-08,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.733,0.716,1,-6.035,0,0.117,0.0031,1.58e-06,0.077,0.923,133.261,183110
4y6DOqPrT52Usm5Ls53ZIw,CheezNDope (feat. Young Dolph & Key Glock),Project Pat,51,2bEgZexHmr5DjkhR6QNCQr,CheezNDope (feat. Young Dolph & Key Glock),2019-07-12,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.842,0.558,7,-9.322,1,0.264,0.0439,7.37e-06,0.108,0.683,76.469,158496
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,83,6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),2015-11-13,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720
5F9Pe2Tg20NRi8N4cHHXUD,Cash Machine,Hard-FI,42,49lMsHtv1i2vAaIs0lHWpD,Stars Of CCTV,2005-06-27,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.569,0.743,9,-4.645,0,0.0354,0.00114,0.0,0.113,0.41,102.012,222600
6wRmGNg0GbroG27dV3Z4q9,"Honey, I'm Good - Club Mix",Andy Grammer,31,3ObdEDUbf3LppQEX0deQPV,"Honey, I'm Good (Remixes)",2015-08-21,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.68,0.862,9,-6.51,1,0.0404,0.169,0.0,0.252,0.325,123.048,207053
2CvJWExr9lCM9XZwtIVgh3,Funk You,Tujamo,46,1hPEnIGPcUFD5A77VBrcxv,Funk You,2018-06-15,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.744,0.969,0,-2.31,1,0.119,0.214,0.378,0.219,0.153,125.799,168197
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),Calvin Harris,69,7w19PFbxAjwZ7UVNp9z0uT,18 Months,2012-10-26,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507
2Xo3rLHjXfdb4avN68aQyi,BEST ON EARTH (feat. BIA),Russ,82,2TBJtc64Y76xWs98Mtko07,BEST ON EARTH (feat. BIA),2019-10-18,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.568,0.764,5,-3.465,0,0.255,0.217,0.0,0.0931,0.625,179.985,160720
277yPUK7wvfkdMQZLSFSVt,Let Go,JavyDade,0,3AHuq909tm1TPCb9C6lAXA,Voyage,2019-01-18,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.739,0.457,9,-12.014,0,0.196,0.231,0.000106,0.112,0.41,141.967,162717
49FYlytm3dAAraYgpoJZux,Umbrella,Rihanna,80,3JSWZWeTHF4HDGt5Eozdy7,Good Girl Gone Bad: Reloaded,2008-06-02,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,275987
28luqgS4NCuFKP6YSOtia5,Foreplay,Jalen Santoy,66,0uRgp488f4SX8NcJ5p1GqI,Foreplay,2016-07-07,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.73,0.422,5,-6.211,0,0.0678,0.123,0.00292,0.105,0.505,118.427,173785
7y3q0izJ5weq86CLTu71u1,Ayer La Vi,Don Omar,0,4DqBvmR1J7B4dWlL863ene,King Of Kings (Armageddon Edition),2006-01-01,REGGAETON VIEJO,31hG19URdBvLEpQWKFYfdD,latin,reggaeton,0.801,0.716,7,-8.398,0,0.0541,0.285,1e-05,0.18,0.771,94.005,251890
5yVIlYEHZxQVLyInCdldoS,Impossible,James Arthur,76,029WUoBjWc7Js1QiPH3mw0,James Arthur (Deluxe),2013-11-01,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.376,0.696,0,-4.785,0,0.0949,0.141,0.0,0.11,0.303,169.515,209440
1Bs9jRUjt9ct4YBVNGOrNN,Friday (feat. JGUAR),MOTi,61,47LwHEp4dRW2ACrpxY3AFK,Friday (feat. JGUAR),2019-01-04,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.554,0.762,1,-4.808,0,0.0895,0.00197,0.17,0.352,0.421,126.132,139048
3otXXK647gcQHcy6Mu5aGy,Racks,YUCIFER,36,3aN2F6q2YUGKuK2Gqffre4,Racks,2019-12-19,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.731,0.877,10,-3.711,0,0.0642,0.356,0.0782,0.0559,0.576,165.161,136727
7HnkUNPrhRurdGEm9nRYFH,Death & Taxes,Daniel Caesar,61,4uP43hIpmEEDuW7aOfiU2C,Pilgrim's Paradise,2015-11-12,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.448,0.328,7,-11.132,1,0.0351,0.803,9.34e-05,0.347,0.209,113.941,305081
14sOS5L36385FJ3OL8hew4,Happy Now,Kygo,81,6nAjd2MlBY1f1mNu6BsWLO,Happy Now,2018-10-26,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,r&b,hip pop,0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,211362
5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,79,1VW1MFNstaJuygaoTPkdCk,(What's The Story) Morning Glory? [Remastered],1995-10-02,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.378,0.896,2,-4.066,1,0.0407,0.000452,0.0,0.194,0.469,174.302,258773
17J2patkIezB1LxcBbDpDl,Ya Te Perdoné,Ventino,57,77Q8ibYOEtlkhMeS33xatG,Ya Te Perdoné,2019-02-08,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.509,0.289,2,-7.866,1,0.0394,0.83,0.0,0.0999,0.307,128.828,221849
2vdBo4ALPYbHRUPKgtE5iC,ghostin,Ariana Grande,73,2fYhqwDWXjbpjaIJPEfKFw,"thank u, next",2019-02-08,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777,271467
7l77r7rGqag5Y6gL2Oz6Lx,Martyr Nyebera,Kamikazee,54,1QMMXG50CdKyrCsZFMmymj,Maharot,2006,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.29,0.933,9,-4.246,1,0.179,0.148,1.9e-06,0.146,0.383,169.507,325280
07F7zczrjCccG67nrFl3ai,Million Years,Gareth Emery,0,3Zm13AWIMBpJbwFzenqy9V,Drive,2014-04-01,Female Vocal EDM,5QaPRbVgbEcCc9jC1UxgD1,edm,progressive electro house,0.245,0.705,1,-6.932,1,0.0628,0.0252,0.00132,0.043,0.07,127.916,243278
3FzKPS0oVknVlCW3PhxIHl,Debaser,Pixies,63,6ymZBbRSmzAvoSGmwAFoxm,Doolittle,1989-04-17,Permanent Wave,5glAD13obyL0G9SH9ukBz2,rock,permanent wave,0.487,0.885,5,-12.005,1,0.0427,0.000397,0.347,0.0973,0.579,135.516,173173
4aN4QlhHVjgvXYkF3hlW2b,Otra Noche Más - Remix,Jay Wheeler,65,2Xz6s5xkP24hNqWCWHSsww,Platónico,2019-11-28,Flow Selecto,37i9dQZF1DX4OjfOteYnH8,latin,reggaeton,0.796,0.681,11,-4.275,1,0.0574,0.286,2.19e-05,0.103,0.864,90.021,279432
2t9NFNf5VipAMpo7b8SlHA,Get Buck,Young Buck,35,2CLcPbO4oRVBIXWK1Gv1j5,Buck The World,2007-01-01,Southern Hip Hop,4lcyWQDOzPfcbZrcBI3FOW,rap,southern hip hop,0.797,0.667,1,-6.095,0,0.158,0.545,0.0,0.0357,0.621,76.51,254493
